DOCUMENT_TYPE,FILER_NAME,FILER_CIK,FILING_INTERVAL,FILING_DATE,MENTIONED_FINANCIAL_ENTITY,PP_RSSD_ID,ROLE,THREE_SENTENCES,RATING_EXPERT_1,COMMENT_EXPERT_1,RATING_EXPERT_1,COMMENT_EXPERT_1
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Landesbank Baden,,affiliates,"On August 22, 2013, the Company a filed a motion to dismiss the complaint, which was granted in part and denied in part on November 24, 2014.
On August 5, 2013, Landesbank Baden-W?rttemberg and two
affiliates filed a complaint against the Company and certain affiliates in the Supreme Court of NY, styled Landesbank Baden-W?rttemberg et al. v. Morgan Stanley et al. The complaint alleges that defendants made material
misrepresentations and omissions in the sale to plaintiffs of certain mortgage pass-through certificates backed by securitization trusts containing residential mortgage loans. The total amount of certificates allegedly sponsored, underwritten
and/or sold by the Company to plaintiffs was approximately $50 million.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,affiliates,"On August 22, 2013, the Company a filed a motion to dismiss the complaint, which was granted in part and denied in part on November 24, 2014.
On August 5, 2013, Landesbank Baden-W?rttemberg and two
affiliates filed a complaint against the Company and certain affiliates in the Supreme Court of NY, styled Landesbank Baden-W?rttemberg et al. v. Morgan Stanley et al. The complaint alleges that defendants made material
misrepresentations and omissions in the sale to plaintiffs of certain mortgage pass-through certificates backed by securitization trusts containing residential mortgage loans. The total amount of certificates allegedly sponsored, underwritten
and/or sold by the Company to plaintiffs was approximately $50 million.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,affiliates,"On
December 15, 2014, defendants filed a motion to dismiss the amended complaint in part. On August 26, 2013, a complaint was filed against the Company and certain affiliates in the Supreme Court of NY, styled Phoenix Light SF Limited et al v. Morgan Stanley et al . The complaint
alleges that defendants made untrue statements and material omissions in the sale to plaintiffs, or their assignors, of certain mortgage pass-through certificates backed by securitization trusts containing residential mortgage loans. The total
amount of certificates allegedly issued by the Company and/or sold to plaintiffs or their assignors by the Company was approximately $344 million.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Deutsche Bank,,trustee,"On November 17, 2014, the plaintiff filed an amended complaint.
On November 6, 2013, Deutsche Bank, in its capacity as trustee, became the named plaintiff in Federal Housing Finance Agency, as Conservator for
the Federal Home Loan Mortgage Corporation, on behalf of the Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 (MSAC 2007-NC3) v. Morgan Stanley Mortgage Capital Holdings LLC , and filed a complaint in the Supreme
Court of NY under the caption Deutsche Bank National Trust Company, solely in its capacity as Trustee for Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 v. Morgan Stanley Mortgage Capital Holdings LLC, as Successor-by-Merger to Morgan
Stanley Mortgage Capital Inc. The complaint asserts claims for breach of contract and breach of the implied covenant of good faith and fair dealing and alleges, among other things, that the loans in the trust, which had an original principal
balance of approximately $1.3 billion, breached various representations and warranties. The complaint seeks, among other relief, specific performance of the loan breach remedy procedures in the transaction documents, unspecified damages, rescission,
interest and costs.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Housing Finance Agency,,trustee,"On November 17, 2014, the plaintiff filed an amended complaint.
On November 6, 2013, Deutsche Bank, in its capacity as trustee, became the named plaintiff in Federal Housing Finance Agency, as Conservator for
the Federal Home Loan Mortgage Corporation, on behalf of the Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 (MSAC 2007-NC3) v. Morgan Stanley Mortgage Capital Holdings LLC , and filed a complaint in the Supreme
Court of NY under the caption Deutsche Bank National Trust Company, solely in its capacity as Trustee for Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 v. Morgan Stanley Mortgage Capital Holdings LLC, as Successor-by-Merger to Morgan
Stanley Mortgage Capital Inc. The complaint asserts claims for breach of contract and breach of the implied covenant of good faith and fair dealing and alleges, among other things, that the loans in the trust, which had an original principal
balance of approximately $1.3 billion, breached various representations and warranties. The complaint seeks, among other relief, specific performance of the loan breach remedy procedures in the transaction documents, unspecified damages, rescission,
interest and costs.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Federal Home Loan Mortgage Corporation,,trustee,"On November 17, 2014, the plaintiff filed an amended complaint.
On November 6, 2013, Deutsche Bank, in its capacity as trustee, became the named plaintiff in Federal Housing Finance Agency, as Conservator for
the Federal Home Loan Mortgage Corporation, on behalf of the Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 (MSAC 2007-NC3) v. Morgan Stanley Mortgage Capital Holdings LLC , and filed a complaint in the Supreme
Court of NY under the caption Deutsche Bank National Trust Company, solely in its capacity as Trustee for Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 v. Morgan Stanley Mortgage Capital Holdings LLC, as Successor-by-Merger to Morgan
Stanley Mortgage Capital Inc. The complaint asserts claims for breach of contract and breach of the implied covenant of good faith and fair dealing and alleges, among other things, that the loans in the trust, which had an original principal
balance of approximately $1.3 billion, breached various representations and warranties. The complaint seeks, among other relief, specific performance of the loan breach remedy procedures in the transaction documents, unspecified damages, rescission,
interest and costs.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,"Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3",,trustee,"On November 17, 2014, the plaintiff filed an amended complaint.
On November 6, 2013, Deutsche Bank, in its capacity as trustee, became the named plaintiff in Federal Housing Finance Agency, as Conservator for
the Federal Home Loan Mortgage Corporation, on behalf of the Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 (MSAC 2007-NC3) v. Morgan Stanley Mortgage Capital Holdings LLC , and filed a complaint in the Supreme
Court of NY under the caption Deutsche Bank National Trust Company, solely in its capacity as Trustee for Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 v. Morgan Stanley Mortgage Capital Holdings LLC, as Successor-by-Merger to Morgan
Stanley Mortgage Capital Inc. The complaint asserts claims for breach of contract and breach of the implied covenant of good faith and fair dealing and alleges, among other things, that the loans in the trust, which had an original principal
balance of approximately $1.3 billion, breached various representations and warranties. The complaint seeks, among other relief, specific performance of the loan breach remedy procedures in the transaction documents, unspecified damages, rescission,
interest and costs.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,MSAC,,trustee,"On November 17, 2014, the plaintiff filed an amended complaint.
On November 6, 2013, Deutsche Bank, in its capacity as trustee, became the named plaintiff in Federal Housing Finance Agency, as Conservator for
the Federal Home Loan Mortgage Corporation, on behalf of the Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 (MSAC 2007-NC3) v. Morgan Stanley Mortgage Capital Holdings LLC , and filed a complaint in the Supreme
Court of NY under the caption Deutsche Bank National Trust Company, solely in its capacity as Trustee for Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 v. Morgan Stanley Mortgage Capital Holdings LLC, as Successor-by-Merger to Morgan
Stanley Mortgage Capital Inc. The complaint asserts claims for breach of contract and breach of the implied covenant of good faith and fair dealing and alleges, among other things, that the loans in the trust, which had an original principal
balance of approximately $1.3 billion, breached various representations and warranties. The complaint seeks, among other relief, specific performance of the loan breach remedy procedures in the transaction documents, unspecified damages, rescission,
interest and costs.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Capital Holdings LLC,,trustee,"On November 17, 2014, the plaintiff filed an amended complaint.
On November 6, 2013, Deutsche Bank, in its capacity as trustee, became the named plaintiff in Federal Housing Finance Agency, as Conservator for
the Federal Home Loan Mortgage Corporation, on behalf of the Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 (MSAC 2007-NC3) v. Morgan Stanley Mortgage Capital Holdings LLC , and filed a complaint in the Supreme
Court of NY under the caption Deutsche Bank National Trust Company, solely in its capacity as Trustee for Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 v. Morgan Stanley Mortgage Capital Holdings LLC, as Successor-by-Merger to Morgan
Stanley Mortgage Capital Inc. The complaint asserts claims for breach of contract and breach of the implied covenant of good faith and fair dealing and alleges, among other things, that the loans in the trust, which had an original principal
balance of approximately $1.3 billion, breached various representations and warranties. The complaint seeks, among other relief, specific performance of the loan breach remedy procedures in the transaction documents, unspecified damages, rescission,
interest and costs.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Deutsche Bank National Trust Company,,Trustee,"On November 17, 2014, the plaintiff filed an amended complaint.
On November 6, 2013, Deutsche Bank, in its capacity as trustee, became the named plaintiff in Federal Housing Finance Agency, as Conservator for
the Federal Home Loan Mortgage Corporation, on behalf of the Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 (MSAC 2007-NC3) v. Morgan Stanley Mortgage Capital Holdings LLC , and filed a complaint in the Supreme
Court of NY under the caption Deutsche Bank National Trust Company, solely in its capacity as Trustee for Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 v. Morgan Stanley Mortgage Capital Holdings LLC, as Successor-by-Merger to Morgan
Stanley Mortgage Capital Inc. The complaint asserts claims for breach of contract and breach of the implied covenant of good faith and fair dealing and alleges, among other things, that the loans in the trust, which had an original principal
balance of approximately $1.3 billion, breached various representations and warranties. The complaint seeks, among other relief, specific performance of the loan breach remedy procedures in the transaction documents, unspecified damages, rescission,
interest and costs.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,"Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3",,Trustee,"On November 17, 2014, the plaintiff filed an amended complaint.
On November 6, 2013, Deutsche Bank, in its capacity as trustee, became the named plaintiff in Federal Housing Finance Agency, as Conservator for
the Federal Home Loan Mortgage Corporation, on behalf of the Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 (MSAC 2007-NC3) v. Morgan Stanley Mortgage Capital Holdings LLC , and filed a complaint in the Supreme
Court of NY under the caption Deutsche Bank National Trust Company, solely in its capacity as Trustee for Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 v. Morgan Stanley Mortgage Capital Holdings LLC, as Successor-by-Merger to Morgan
Stanley Mortgage Capital Inc. The complaint asserts claims for breach of contract and breach of the implied covenant of good faith and fair dealing and alleges, among other things, that the loans in the trust, which had an original principal
balance of approximately $1.3 billion, breached various representations and warranties. The complaint seeks, among other relief, specific performance of the loan breach remedy procedures in the transaction documents, unspecified damages, rescission,
interest and costs.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Capital Holdings LLC,,Trustee,"On November 17, 2014, the plaintiff filed an amended complaint.
On November 6, 2013, Deutsche Bank, in its capacity as trustee, became the named plaintiff in Federal Housing Finance Agency, as Conservator for
the Federal Home Loan Mortgage Corporation, on behalf of the Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 (MSAC 2007-NC3) v. Morgan Stanley Mortgage Capital Holdings LLC , and filed a complaint in the Supreme
Court of NY under the caption Deutsche Bank National Trust Company, solely in its capacity as Trustee for Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 v. Morgan Stanley Mortgage Capital Holdings LLC, as Successor-by-Merger to Morgan
Stanley Mortgage Capital Inc. The complaint asserts claims for breach of contract and breach of the implied covenant of good faith and fair dealing and alleges, among other things, that the loans in the trust, which had an original principal
balance of approximately $1.3 billion, breached various representations and warranties. The complaint seeks, among other relief, specific performance of the loan breach remedy procedures in the transaction documents, unspecified damages, rescission,
interest and costs.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Capital Inc.,,Trustee,"On November 17, 2014, the plaintiff filed an amended complaint.
On November 6, 2013, Deutsche Bank, in its capacity as trustee, became the named plaintiff in Federal Housing Finance Agency, as Conservator for
the Federal Home Loan Mortgage Corporation, on behalf of the Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 (MSAC 2007-NC3) v. Morgan Stanley Mortgage Capital Holdings LLC , and filed a complaint in the Supreme
Court of NY under the caption Deutsche Bank National Trust Company, solely in its capacity as Trustee for Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC3 v. Morgan Stanley Mortgage Capital Holdings LLC, as Successor-by-Merger to Morgan
Stanley Mortgage Capital Inc. The complaint asserts claims for breach of contract and breach of the implied covenant of good faith and fair dealing and alleges, among other things, that the loans in the trust, which had an original principal
balance of approximately $1.3 billion, breached various representations and warranties. The complaint seeks, among other relief, specific performance of the loan breach remedy procedures in the transaction documents, unspecified damages, rescission,
interest and costs.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Wilmington Trust Company,,trustee,"The Company and other defendants moved to dismiss the complaint on December 5, 2014. On December 30, 2013, Wilmington Trust Company, in its capacity as trustee for Morgan Stanley Mortgage Loan Trust 2007-12, filed a complaint against the Company. The matter is styled Wilmington
Trust Company v. Morgan Stanley Mortgage Capital Holdings LLC et al. and is pending in the Supreme Court of NY.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Loan Trust 2007-12,,trustee,"The Company and other defendants moved to dismiss the complaint on December 5, 2014. On December 30, 2013, Wilmington Trust Company, in its capacity as trustee for Morgan Stanley Mortgage Loan Trust 2007-12, filed a complaint against the Company. The matter is styled Wilmington
Trust Company v. Morgan Stanley Mortgage Capital Holdings LLC et al. and is pending in the Supreme Court of NY.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Deutsche Bank National Trust Company,,trustee,"Table of ContentsOn April 28, 2014, Deutsche Bank National Trust Company, in its capacity as trustee for Morgan Stanley
Structured Trust I 2007-1, filed a complaint against the Company. The matter is styled Deutsche Bank National Trust Company v. Morgan Stanley Mortgage Capital Holdings LLC and is pending in the SDNY.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,trustee,"Table of ContentsOn April 28, 2014, Deutsche Bank National Trust Company, in its capacity as trustee for Morgan Stanley
Structured Trust I 2007-1, filed a complaint against the Company. The matter is styled Deutsche Bank National Trust Company v. Morgan Stanley Mortgage Capital Holdings LLC and is pending in the SDNY.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Deutsche Bank National Trust Company,,trustee,"On November 24, 2014, the Company filed a motion to dismiss the complaint. On September 19, 2014, Deutsche Bank National Trust Company, in its capacity as trustee of Morgan Stanley ABS Capital I
Inc. Trust, Series 2007-NC4, filed a summons with notice against the Company in the Supreme Court of New York styled Deutsche Bank National Trust Company, solely in its capacity as Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series
2007-NC4 v. Morgan Stanley Mortgage Capital Holdings LLC, as successor-by-merger to Morgan Stanley Mortgage Capital Inc ., and Morgan Stanley ABS Capital I Inc . The notice asserts claims for breach of contract and alleges, among other
things, that the loans in the trust, which had an original principal balance of approximately $1.05 billion, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,"Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC4",,trustee,"On November 24, 2014, the Company filed a motion to dismiss the complaint. On September 19, 2014, Deutsche Bank National Trust Company, in its capacity as trustee of Morgan Stanley ABS Capital I
Inc. Trust, Series 2007-NC4, filed a summons with notice against the Company in the Supreme Court of New York styled Deutsche Bank National Trust Company, solely in its capacity as Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series
2007-NC4 v. Morgan Stanley Mortgage Capital Holdings LLC, as successor-by-merger to Morgan Stanley Mortgage Capital Inc ., and Morgan Stanley ABS Capital I Inc . The notice asserts claims for breach of contract and alleges, among other
things, that the loans in the trust, which had an original principal balance of approximately $1.05 billion, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,New York,,trustee,"On November 24, 2014, the Company filed a motion to dismiss the complaint. On September 19, 2014, Deutsche Bank National Trust Company, in its capacity as trustee of Morgan Stanley ABS Capital I
Inc. Trust, Series 2007-NC4, filed a summons with notice against the Company in the Supreme Court of New York styled Deutsche Bank National Trust Company, solely in its capacity as Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series
2007-NC4 v. Morgan Stanley Mortgage Capital Holdings LLC, as successor-by-merger to Morgan Stanley Mortgage Capital Inc ., and Morgan Stanley ABS Capital I Inc . The notice asserts claims for breach of contract and alleges, among other
things, that the loans in the trust, which had an original principal balance of approximately $1.05 billion, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Deutsche Bank National Trust Company,,Trustee,"On November 24, 2014, the Company filed a motion to dismiss the complaint. On September 19, 2014, Deutsche Bank National Trust Company, in its capacity as trustee of Morgan Stanley ABS Capital I
Inc. Trust, Series 2007-NC4, filed a summons with notice against the Company in the Supreme Court of New York styled Deutsche Bank National Trust Company, solely in its capacity as Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series
2007-NC4 v. Morgan Stanley Mortgage Capital Holdings LLC, as successor-by-merger to Morgan Stanley Mortgage Capital Inc ., and Morgan Stanley ABS Capital I Inc . The notice asserts claims for breach of contract and alleges, among other
things, that the loans in the trust, which had an original principal balance of approximately $1.05 billion, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,"Morgan Stanley ABS Capital I Inc. Trust, Series 2007-NC4",,trustee,"On November 24, 2014, the Company filed a motion to dismiss the complaint. On September 19, 2014, Deutsche Bank National Trust Company, in its capacity as trustee of Morgan Stanley ABS Capital I
Inc. Trust, Series 2007-NC4, filed a summons with notice against the Company in the Supreme Court of New York styled Deutsche Bank National Trust Company, solely in its capacity as Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series
2007-NC4 v. Morgan Stanley Mortgage Capital Holdings LLC, as successor-by-merger to Morgan Stanley Mortgage Capital Inc ., and Morgan Stanley ABS Capital I Inc . The notice asserts claims for breach of contract and alleges, among other
things, that the loans in the trust, which had an original principal balance of approximately $1.05 billion, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Capital Holdings LLC,,Trustee,"On November 24, 2014, the Company filed a motion to dismiss the complaint. On September 19, 2014, Deutsche Bank National Trust Company, in its capacity as trustee of Morgan Stanley ABS Capital I
Inc. Trust, Series 2007-NC4, filed a summons with notice against the Company in the Supreme Court of New York styled Deutsche Bank National Trust Company, solely in its capacity as Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series
2007-NC4 v. Morgan Stanley Mortgage Capital Holdings LLC, as successor-by-merger to Morgan Stanley Mortgage Capital Inc ., and Morgan Stanley ABS Capital I Inc . The notice asserts claims for breach of contract and alleges, among other
things, that the loans in the trust, which had an original principal balance of approximately $1.05 billion, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Capital Inc,,Trustee,"On November 24, 2014, the Company filed a motion to dismiss the complaint. On September 19, 2014, Deutsche Bank National Trust Company, in its capacity as trustee of Morgan Stanley ABS Capital I
Inc. Trust, Series 2007-NC4, filed a summons with notice against the Company in the Supreme Court of New York styled Deutsche Bank National Trust Company, solely in its capacity as Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series
2007-NC4 v. Morgan Stanley Mortgage Capital Holdings LLC, as successor-by-merger to Morgan Stanley Mortgage Capital Inc ., and Morgan Stanley ABS Capital I Inc . The notice asserts claims for breach of contract and alleges, among other
things, that the loans in the trust, which had an original principal balance of approximately $1.05 billion, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley ABS Capital I Inc,,Trustee,"On November 24, 2014, the Company filed a motion to dismiss the complaint. On September 19, 2014, Deutsche Bank National Trust Company, in its capacity as trustee of Morgan Stanley ABS Capital I
Inc. Trust, Series 2007-NC4, filed a summons with notice against the Company in the Supreme Court of New York styled Deutsche Bank National Trust Company, solely in its capacity as Trustee of the Morgan Stanley ABS Capital I Inc. Trust, Series
2007-NC4 v. Morgan Stanley Mortgage Capital Holdings LLC, as successor-by-merger to Morgan Stanley Mortgage Capital Inc ., and Morgan Stanley ABS Capital I Inc . The notice asserts claims for breach of contract and alleges, among other
things, that the loans in the trust, which had an original principal balance of approximately $1.05 billion, breached various representations and warranties.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Equity Securities,,Issuer,"Item 5.
Market for Registrant?s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities.
Morgan Stanley?s common stock trades under the symbol ?MS? on
the NYSE.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Equity Securities,,Issuer,"The table below sets forth the information with respect to purchases made by or on behalf of the Company of
its common stock during the fourth quarter of the year ended December 31, 2014. Issuer Purchases of Equity Securities (dollars in millions, except per
share amounts)Period",Relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Wealth Management JV,,affiliates,"Net interest increased 20% from 2012 to $1,875 million
in 2013, primarily due to higher lending balances and growth in loans and lending commitments in PLA securities-based lending products. In addition, interest expense declined in 2013 due to the Company?s redemption of all the Class A
Preferred Interests owned by Citi and its affiliates, in connection with the Company?s acquisition of 100% ownership of the Wealth Management JV effective at the end of the second quarter of 2013. Total client liability balances increased
to $39 billion at December 31, 2013 from $31 billion at December 31, 2012.",Relevant,,Highly relevant,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Equity Securities,,Issuer,"The share repurchases may be effected through open market purchases or privately negotiated transactions, including through Rule
10b5-1 plans, and may be suspended at any time. Share repurchases by the Company are subject to regulatory approval (see also ?Market for Registrant?s Common Equity, Related Shareholder Matters and Issuer Purchases of Equity Securities in
Part II, Item 5). The share repurchase program has no set expiration or termination date.",Neutral,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Tier 1 capital,,counterparty,"This estimate utilizes a fully phased-in U.S. Basel III Tier 1 capital numerator and a denominator of approximately $1.19 trillion. The denominator represents the Company?s consolidated
assets under U.S. GAAP as adjusted, among other items, by: (i) the addition of the potential future exposure for derivative contracts (including contracts cleared for clients), off-balance sheet exposures multiplied by their respective credit
conversion factors, counterparty credit risk associated with repo-style transactions and the effective notional amount of sold credit protection reduced by certain qualifying purchased credit protection; and (ii) the subtraction of certain
amounts deducted from Tier 1 capital under U.S. Basel III. The pro forma supplementary",Relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,The Prudential Insurance Company of America,,affiliates,"The Company may be entitled to an offset
for interest received by the plaintiff prior to a judgment. On
April 25, 2012, The Prudential Insurance Company of America and certain affiliates filed a complaint against the Company and certain affiliates in the Superior Court of the State of New Jersey, styled The Prudential Insurance Company of America,
et al. v. Morgan Stanley, et al. On October 16, 2012, plaintiffs filed an amended complaint. The amended complaint alleges that defendants made untrue statements and material omissions in connection with the sale to plaintiffs of certain
mortgage pass-through certificates backed by securitization trusts containing residential mortgage loans.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley,,affiliates,"The Company may be entitled to an offset
for interest received by the plaintiff prior to a judgment. On
April 25, 2012, The Prudential Insurance Company of America and certain affiliates filed a complaint against the Company and certain affiliates in the Superior Court of the State of New Jersey, styled The Prudential Insurance Company of America,
et al. v. Morgan Stanley, et al. On October 16, 2012, plaintiffs filed an amended complaint. The amended complaint alleges that defendants made untrue statements and material omissions in connection with the sale to plaintiffs of certain
mortgage pass-through certificates backed by securitization trusts containing residential mortgage loans.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,U.S. Bank,,Trustee,"The Company may be entitled to be indemnified for some of these losses and to an offset for interest received by the
plaintiff prior to a judgment. On August 7, 2012, U.S. Bank,
in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-4SL and Mortgage Pass-Through Certificates, Series 2006-4SL (together, the ?Trust?) against the Company. The matter is styled Morgan
Stanley Mortgage Loan Trust 2006-4SL, et al. v. Morgan Stanley Mortgage Capital Inc. and is pending in the Supreme Court of NY.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Loan Trust 2006-4SL,,Trustee,"The Company may be entitled to be indemnified for some of these losses and to an offset for interest received by the
plaintiff prior to a judgment. On August 7, 2012, U.S. Bank,
in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-4SL and Mortgage Pass-Through Certificates, Series 2006-4SL (together, the ?Trust?) against the Company. The matter is styled Morgan
Stanley Mortgage Loan Trust 2006-4SL, et al. v. Morgan Stanley Mortgage Capital Inc. and is pending in the Supreme Court of NY.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,"Mortgage Pass-Through Certificates, Series 2006-4SL",,Trustee,"The Company may be entitled to be indemnified for some of these losses and to an offset for interest received by the
plaintiff prior to a judgment. On August 7, 2012, U.S. Bank,
in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-4SL and Mortgage Pass-Through Certificates, Series 2006-4SL (together, the ?Trust?) against the Company. The matter is styled Morgan
Stanley Mortgage Loan Trust 2006-4SL, et al. v. Morgan Stanley Mortgage Capital Inc. and is pending in the Supreme Court of NY.",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,U.S. Bank,,Trustee,"Based on currently available information, the Company believes that it could
incur a loss in this action of up to approximately $149 million, plus pre- and post-judgment interest, fees and costs.
On August 8, 2012, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-14SL, Mortgage
Pass-Through Certificates, Series 2006-14SL, Morgan Stanley Mortgage Loan Trust 2007-4SL and Mortgage Pass-Through Certificates, Series 2007-4SL against the Company. The complaint is styled Morgan Stanley Mortgage Loan Trust 2006-14SL, et al. v.
Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan Stanley Mortgage Capital Inc .",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,Morgan Stanley Mortgage Loan Trust 2006-14SL,,Trustee,"Based on currently available information, the Company believes that it could
incur a loss in this action of up to approximately $149 million, plus pre- and post-judgment interest, fees and costs.
On August 8, 2012, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-14SL, Mortgage
Pass-Through Certificates, Series 2006-14SL, Morgan Stanley Mortgage Loan Trust 2007-4SL and Mortgage Pass-Through Certificates, Series 2007-4SL against the Company. The complaint is styled Morgan Stanley Mortgage Loan Trust 2006-14SL, et al. v.
Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan Stanley Mortgage Capital Inc .",Highly relevant,,,
10-K,MORGAN STANLEY,895421,2014-FY,3/2/2015,"Mortgage Pass-Through Certificates, Series 2006-14SL",,Trustee,"Based on currently available information, the Company believes that it could
incur a loss in this action of up to approximately $149 million, plus pre- and post-judgment interest, fees and costs.
On August 8, 2012, U.S. Bank, in its capacity as Trustee, filed a complaint on behalf of Morgan Stanley Mortgage Loan Trust 2006-14SL, Mortgage
Pass-Through Certificates, Series 2006-14SL, Morgan Stanley Mortgage Loan Trust 2007-4SL and Mortgage Pass-Through Certificates, Series 2007-4SL against the Company. The complaint is styled Morgan Stanley Mortgage Loan Trust 2006-14SL, et al. v.
Morgan Stanley Mortgage Capital Holdings LLC, as successor in interest to Morgan Stanley Mortgage Capital Inc .",Highly relevant,,,
