DOCUMENT_TYPE,FILER_NAME,FILER_CIK,FILING_INTERVAL,FILING_DATE,MENTIONED_FINANCIAL_ENTITY,PP_RSSD_ID,ROLE,THREE_SENTENCES,RATING_EXPERT_1,COMMENT_EXPERT_1,RATING_EXPERT_1,COMMENT_EXPERT_1
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,BNY Mellon,,trustee,"The amount of these consumer loans and the related trust debt was $900 million and $2.2 billion at December 31, 2012 and 2011 . Settlement with the Bank of New York Mellon, as Trustee On June 28, 2011 , the Corporation, BAC Home Loans Servicing, LP (BAC HLS, which was subsequently merged with and into BANA in July 2011), and its legacy Countrywide affiliates entered into a settlement agreement with Bank of New York Mellon (BNY Mellon) as trustee (the Trustee), to resolve all outstanding and potential claims related to alleged representations and warranties breaches (including repurchase claims), substantially all historical loan servicing claims and certain other historical claims with respect to 525 legacy Countrywide first-lien and five second-lien non-GSE residential mortgage-backed securitization trusts (the Covered Trusts) containing loans principally originated between 2004 and 2008 for which BNY Mellon acts as trustee or indenture trustee (BNY Mellon Settlement). The Covered Trusts had an original principal balance of approximately $424 billion , of which $409 billion was originated between 2004 and 2008 , and total outstanding principal and unpaid principal balance of loans that had defaulted (collectively unpaid principal balance) of approximately $220 billion at June 28, 2011 , of which $217 billion was originated between 2004 and 2008 .",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,BNY Mellon,,trustee,"The amount of these consumer loans and the related trust debt was $900 million and $2.2 billion at December 31, 2012 and 2011 . Settlement with the Bank of New York Mellon, as Trustee On June 28, 2011 , the Corporation, BAC Home Loans Servicing, LP (BAC HLS, which was subsequently merged with and into BANA in July 2011), and its legacy Countrywide affiliates entered into a settlement agreement with Bank of New York Mellon (BNY Mellon) as trustee (the Trustee), to resolve all outstanding and potential claims related to alleged representations and warranties breaches (including repurchase claims), substantially all historical loan servicing claims and certain other historical claims with respect to 525 legacy Countrywide first-lien and five second-lien non-GSE residential mortgage-backed securitization trusts (the Covered Trusts) containing loans principally originated between 2004 and 2008 for which BNY Mellon acts as trustee or indenture trustee (BNY Mellon Settlement). The Covered Trusts had an original principal balance of approximately $424 billion , of which $409 billion was originated between 2004 and 2008 , and total outstanding principal and unpaid principal balance of loans that had defaulted (collectively unpaid principal balance) of approximately $220 billion at June 28, 2011 , of which $217 billion was originated between 2004 and 2008 .",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,BNY Mellon,,Trustee,"The BNY Mellon Settlement is supported by a group of 22 institutional investors (the Investor Group) and is subject to final court approval and certain other conditions. The BNY Mellon Settlement provides for a cash payment of $8.5 billion (the Settlement Payment) to the Trustee for distribution to the Covered Trusts after final court approval of the BNY Mellon Settlement. In addition to the Settlement Payment, the Corporation is obligated to pay attorneys? fees and costs to the Investor Group?s counsel as well as all fees and expenses incurred by the Trustee related to obtaining final court approval of the BNY Mellon Settlement and certain tax rulings, which are currently estimated at $100 million .",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,BNY Mellon,,Trustee,"The BNY Mellon Settlement provides for a cash payment of $8.5 billion (the Settlement Payment) to the Trustee for distribution to the Covered Trusts after final court approval of the BNY Mellon Settlement. In addition to the Settlement Payment, the Corporation is obligated to pay attorneys? fees and costs to the Investor Group?s counsel as well as all fees and expenses incurred by the Trustee related to obtaining final court approval of the BNY Mellon Settlement and certain tax rulings, which are currently estimated at $100 million . The BNY Mellon Settlement does not cover a small number of legacy Countrywide-issued first-lien non-GSE RMBS transactions with loans originated principally between 2004 and 2008 for various reasons, including for example, six legacy Countrywide-issued first-lien non-GSE RMBS transactions in which BNY Mellon is not the trustee.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,BNY Mellon,,insurer,"For information about mortgage-related securities law or fraud claims, see Litigation and Regulatory Matters in Note 13 ? Commitments and Contingencies . For those Covered Trusts where a monoline insurer or other financial guarantor has an independent right to assert repurchase claims directly, the BNY Mellon Settlement does not release such insurer?s or guarantor?s repurchase claims. Under an order entered by the court in connection with the BNY Mellon Settlement, potentially interested persons had the opportunity to give notice of intent to object to the settlement (including on the basis that more information was needed) until August 30, 2011.",,,Neutral,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Home equity,,counterparty,"These repurchase claims do not include any repurchase claims related to the BNY Mellon Settlement regarding the Covered Trusts. Unresolved Repurchase Claims by Counterparty and Product Type December 31 (Dollars in millions) 2012 2011 By counterparty (1, 2) GSEs (3) $ 13,530 $ 6,221 Monolines 2,449 3,082 Whole-loan investors, private-label securitization trustees, third-party securitization sponsors and other 12,299 3,304 Total unresolved repurchase claims by counterparty (3) $ 28,278 $ 12,607 By product type (1, 2) Prime loans $ 8,793 $ 3,925 Alt-A 5,428 2,286 Home equity 2,394 2,872 Pay option 5,884 1,993 Subprime 3,687 891 Other 2,092 640 Total unresolved repurchase claims by product type (3) $ 28,278 $ 12,607 (1) Excludes certain MI rescission notices. However, at December 31, 2012 and 2011 , included $2.3 billion and $1.2 billion of repurchase requests received from the GSEs that have resulted solely from MI rescission notices.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Bank of America,,trustees,"(3) As a result of the FNMA Settlement, $12.2 billion of these claims were resolved in January 2013. During 2012 , the Corporation received $22.4 billion in new repurchase claims, including $10.3 billion submitted by FNMA and covered by the FNMA Settlement, $2.3 billion submitted by the GSEs for both legacy Countrywide and legacy Bank of America originations not covered by the 2010 GSE Agreements or the FNMA Settlement, $8.0 billion submitted by private-label securitization trustees, $1.5 billion from whole-loan investors, primarily third- 214 Bank of America 2012 party securitization sponsors, and $295 million submitted by monolines. During 2012 , $6.6 billion in claims were resolved, primarily with the GSEs and through the Syncora Settlement.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,FNMA,,servicers,"The FNMA Settlement resolved approximately $1.9 billion of such unresolved repurchase claims. In 2011, FNMA issued an announcement requiring servicers to report all MI rescission notices with respect to loans sold to FNMA and confirmed FNMA?s view of its position that a mortgage insurance company?s issuance of a MI rescission notice in and of itself constitutes a breach of the lender?s representations and warranties and permits FNMA to require the lender to repurchase the mortgage loan or promptly remit a make-whole payment covering FNMA?s loss even if the lender is contesting the MI rescission notice. The Corporation had informed FNMA that it did not believe that the new policy was valid under its contracts with FNMA.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,FNMA,,servicers,"The FNMA Settlement resolved approximately $1.9 billion of such unresolved repurchase claims. In 2011, FNMA issued an announcement requiring servicers to report all MI rescission notices with respect to loans sold to FNMA and confirmed FNMA?s view of its position that a mortgage insurance company?s issuance of a MI rescission notice in and of itself constitutes a breach of the lender?s representations and warranties and permits FNMA to require the lender to repurchase the mortgage loan or promptly remit a make-whole payment covering FNMA?s loss even if the lender is contesting the MI rescission notice. The Corporation had informed FNMA that it did not believe that the new policy was valid under its contracts with FNMA.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,FNMA,,servicers,"The FNMA Settlement resolved approximately $1.9 billion of such unresolved repurchase claims. In 2011, FNMA issued an announcement requiring servicers to report all MI rescission notices with respect to loans sold to FNMA and confirmed FNMA?s view of its position that a mortgage insurance company?s issuance of a MI rescission notice in and of itself constitutes a breach of the lender?s representations and warranties and permits FNMA to require the lender to repurchase the mortgage loan or promptly remit a make-whole payment covering FNMA?s loss even if the lender is contesting the MI rescission notice. The Corporation had informed FNMA that it did not believe that the new policy was valid under its contracts with FNMA.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,BNY Mellon,,insurers,"Finally, although the Corporation believes that the representations and warranties typically given in non-GSE transactions are less rigorous and actionable than those given in GSE transactions, the Corporation does not have significant experience resolving loan-level claims in non-GSE transactions to measure the impact of these differences on the probability that a loan will be required to be repurchased. The liability for obligations and representations and warranties exposures and the corresponding estimated range of possible loss do not consider any losses related to litigation matters, including litigation brought by monoline insurers, nor do they include any separate foreclosure costs and related costs, assessments and compensatory fees or any other possible losses related to potential claims for breaches of performance of servicing obligations (except as such losses are included as potential costs of the BNY Mellon Settlement), potential securities law or fraud claims or potential indemnity or other claims against the Corporation, including claims related to loans insured by the FHA. The Corporation is not able to reasonably estimate the amount of any possible loss with respect to any such servicing, securities law, fraud or other claims against the Corporation, except to the extent reflected in the aggregate range of possible loss for litigation and regulatory matters disclosed in Note 13 ? Commitments and Contingencies ; however, such loss could be material.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Countrywide,,Insurers,"The FNMA Settlement resolved substantially all of the claims with respect to loans originated and sold to FNMA between January 1, 2000 and December 31, 2008, as well as substantially all future representations and warranties repurchase claims associated with these loans. Monoline Insurers Experience The Corporation has had limited representations and warranties repurchase claims experience with the monoline insurers, due to ongoing litigation against legacy Countrywide and/or Bank of America. To the extent the Corporation received repurchase claims from the monolines that are properly presented, it generally reviews them on a loan-by-loan basis.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Bank of America,,Insurers,"The FNMA Settlement resolved substantially all of the claims with respect to loans originated and sold to FNMA between January 1, 2000 and December 31, 2008, as well as substantially all future representations and warranties repurchase claims associated with these loans. Monoline Insurers Experience The Corporation has had limited representations and warranties repurchase claims experience with the monoline insurers, due to ongoing litigation against legacy Countrywide and/or Bank of America. To the extent the Corporation received repurchase claims from the monolines that are properly presented, it generally reviews them on a loan-by-loan basis.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,BNY Mellon,,trustees,"In private-label securitizations, certain presentation thresholds need to be met in order for investors to direct a trustee to assert repurchase claims. Recent increases in new private-label claims are primarily related to repurchase requests received from trustees and third-party sponsors for private-label securitization transactions not included in the BNY Mellon Settlement, including claims related to first-lien third-party sponsored securitizations that include monoline insurance. Over time, there has been an increase in requests for loan files from certain private-label securitization trustees, as well as requests for tolling agreements to toll the applicable statutes of limitation relating to representations and warranties repurchase claims, and the Corporation believes it is likely that these requests will lead to an increase in repurchase claims from private-label securitization trustees with standing to bring such claims.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Bank of America Capital Trust VI,,Issuer,"For additional information on Trust Securities for regulatory capital purposes, see Note 17 ? Regulatory Requirements and Restrictions . Trust Securities Summary (Dollars in millions) Issuer Issuance Date Aggregate Principal Amount of Trust Securities Aggregate Principal Amount of the Notes Stated Maturity of the Trust Securities Per Annum Interest Rate of the Notes Interest Payment Dates Redemption Period Bank of America Capital Trust VI March 2005 $ 36 $ 37 March 2035 5.63 % 3/8,9/8 Any time Capital Trust VII (1) August 2005 9 9 August 2035 5.25 2/10,8/10 Any time Capital Trust VIII August 2005 524 540 August 2035 6.00 2/25,5/25,8/25,11/25 On or after 8/25/10 Capital Trust XI May 2006 658 678 May 2036 6.63 5/23,11/23 Any time Capital Trust XV May 2007 4 4 June 2056 3-mo. LIBOR +80 bps 3/1,6/1,9/1,12/1 On or after 6/01/37 NationsBank Capital Trust III February 1997 133 137 January 2027 3-mo.",,,Relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,New York,,underwriters,"Plaintiffs assert a variety of claims, including antitrust and Racketeer Influenced and Corrupt Organizations claims and seek compensatory, treble and punitive damages, and injunctive relief. Montgomery The Corporation, several current and former officers and directors, Banc of America Securities LLC (BAS), Merrill Lynch, Pierce, Fenner & Smith (MLPF&S) and other unaffiliated underwriters have been named as defendants in a putative class action filed in the U.S. District Court for the Southern District of New York entitled Montgomery v. Bank of America, et al . Plaintiff filed an amended complaint on January 14, 2011. Plaintiff seeks to sue on behalf of all persons who acquired certain series of preferred stock offered by the Corporation pursuant to a shelf registration statement dated May 5, 2006.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Bank of America,,underwriters,"Plaintiffs assert a variety of claims, including antitrust and Racketeer Influenced and Corrupt Organizations claims and seek compensatory, treble and punitive damages, and injunctive relief. Montgomery The Corporation, several current and former officers and directors, Banc of America Securities LLC (BAS), Merrill Lynch, Pierce, Fenner & Smith (MLPF&S) and other unaffiliated underwriters have been named as defendants in a putative class action filed in the U.S. District Court for the Southern District of New York entitled Montgomery v. Bank of America, et al . Plaintiff filed an amended complaint on January 14, 2011. Plaintiff seeks to sue on behalf of all persons who acquired certain series of preferred stock offered by the Corporation pursuant to a shelf registration statement dated May 5, 2006.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Countrywide,,affiliates,"On February 15, 2013, the magistrate judge issued an opinion and order denying the motion to amend. Mortgage-backed Securities Litigation The Corporation and its affiliates, Countrywide entities and their affiliates, and Merrill Lynch entities and their affiliates have been named as defendants in a number of cases relating to their various roles as issuer, originator, seller, depositor, sponsor, underwriter and/or controlling entity in MBS offerings, pursuant to which the MBS investors were entitled to a portion of the cash flow from the underlying pools of mortgages. These cases generally include purported class action suits and actions by individual MBS purchasers.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Merrill Lynch,,affiliates,"On February 15, 2013, the magistrate judge issued an opinion and order denying the motion to amend. Mortgage-backed Securities Litigation The Corporation and its affiliates, Countrywide entities and their affiliates, and Merrill Lynch entities and their affiliates have been named as defendants in a number of cases relating to their various roles as issuer, originator, seller, depositor, sponsor, underwriter and/or controlling entity in MBS offerings, pursuant to which the MBS investors were entitled to a portion of the cash flow from the underlying pools of mortgages. These cases generally include purported class action suits and actions by individual MBS purchasers.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Countrywide,,affiliates,"Plaintiffs in these cases generally seek unspecified compensatory damages, unspecified costs and legal fees and, in some instances, seek rescission. A number of other entities have threatened legal actions against the Corporation and its affiliates, Countrywide entities and their affiliates, and Merrill Lynch entities and their affiliates concerning MBS offerings. On January 11, 2013, the Corporation preliminarily agreed on a settlement amount with the National Credit Union Administration (NCUA) to resolve claims concerning certain MBS offerings that the NCUA had threatened to bring against the Corporation, Merrill Lynch, Countrywide and certain of their affiliates.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Merrill Lynch,,affiliates,"Plaintiffs in these cases generally seek unspecified compensatory damages, unspecified costs and legal fees and, in some instances, seek rescission. A number of other entities have threatened legal actions against the Corporation and its affiliates, Countrywide entities and their affiliates, and Merrill Lynch entities and their affiliates concerning MBS offerings. On January 11, 2013, the Corporation preliminarily agreed on a settlement amount with the National Credit Union Administration (NCUA) to resolve claims concerning certain MBS offerings that the NCUA had threatened to bring against the Corporation, Merrill Lynch, Countrywide and certain of their affiliates.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,New York,,affiliates,"On August 15, 2011, the JPML ordered multiple federal court cases involving Countrywide MBS consolidated for pretrial purposes in the U.S. District Court for the Central District of California, in a multi-district litigation entitled In re Countrywide Financial Corp. Mortgage-Backed Securities Litigation (the Countrywide RMBS MDL). AIG Litigation On August 8, 2011, American International Group, Inc. and certain of its affiliates (collectively, AIG) filed a complaint in New York Supreme Court, New York County, in a case entitled American International Group, Inc. et al. v. Bank of America Corporation et al. AIG has named the Corporation, Merrill Lynch, CHL and a number of related entities as defendants. AIG?s complaint asserts certain MBS Claims pertaining to 347 MBS offerings and two private placements in which it alleges that it purchased securities between 2005 and 2007.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,New York County,,affiliates,"On August 15, 2011, the JPML ordered multiple federal court cases involving Countrywide MBS consolidated for pretrial purposes in the U.S. District Court for the Central District of California, in a multi-district litigation entitled In re Countrywide Financial Corp. Mortgage-Backed Securities Litigation (the Countrywide RMBS MDL). AIG Litigation On August 8, 2011, American International Group, Inc. and certain of its affiliates (collectively, AIG) filed a complaint in New York Supreme Court, New York County, in a case entitled American International Group, Inc. et al. v. Bank of America Corporation et al. AIG has named the Corporation, Merrill Lynch, CHL and a number of related entities as defendants. AIG?s complaint asserts certain MBS Claims pertaining to 347 MBS offerings and two private placements in which it alleges that it purchased securities between 2005 and 2007.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,"American International Group, Inc. et al",,affiliates,"On August 15, 2011, the JPML ordered multiple federal court cases involving Countrywide MBS consolidated for pretrial purposes in the U.S. District Court for the Central District of California, in a multi-district litigation entitled In re Countrywide Financial Corp. Mortgage-Backed Securities Litigation (the Countrywide RMBS MDL). AIG Litigation On August 8, 2011, American International Group, Inc. and certain of its affiliates (collectively, AIG) filed a complaint in New York Supreme Court, New York County, in a case entitled American International Group, Inc. et al. v. Bank of America Corporation et al. AIG has named the Corporation, Merrill Lynch, CHL and a number of related entities as defendants. AIG?s complaint asserts certain MBS Claims pertaining to 347 MBS offerings and two private placements in which it alleges that it purchased securities between 2005 and 2007.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Bank of America Corporation,,affiliates,"On August 15, 2011, the JPML ordered multiple federal court cases involving Countrywide MBS consolidated for pretrial purposes in the U.S. District Court for the Central District of California, in a multi-district litigation entitled In re Countrywide Financial Corp. Mortgage-Backed Securities Litigation (the Countrywide RMBS MDL). AIG Litigation On August 8, 2011, American International Group, Inc. and certain of its affiliates (collectively, AIG) filed a complaint in New York Supreme Court, New York County, in a case entitled American International Group, Inc. et al. v. Bank of America Corporation et al. AIG has named the Corporation, Merrill Lynch, CHL and a number of related entities as defendants. AIG?s complaint asserts certain MBS Claims pertaining to 347 MBS offerings and two private placements in which it alleges that it purchased securities between 2005 and 2007.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Merrill Lynch,,affiliates,"On August 15, 2011, the JPML ordered multiple federal court cases involving Countrywide MBS consolidated for pretrial purposes in the U.S. District Court for the Central District of California, in a multi-district litigation entitled In re Countrywide Financial Corp. Mortgage-Backed Securities Litigation (the Countrywide RMBS MDL). AIG Litigation On August 8, 2011, American International Group, Inc. and certain of its affiliates (collectively, AIG) filed a complaint in New York Supreme Court, New York County, in a case entitled American International Group, Inc. et al. v. Bank of America Corporation et al. AIG has named the Corporation, Merrill Lynch, CHL and a number of related entities as defendants. AIG?s complaint asserts certain MBS Claims pertaining to 347 MBS offerings and two private placements in which it alleges that it purchased securities between 2005 and 2007.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Los Angeles County,,affiliates,"On September 8, 2011, the court denied defendants? motions to dismiss the state law claims. Luther Litigation and Related Actions On November 14, 2007, David H. Luther and various pension funds (collectively, the Luther Plaintiffs) commenced a putative class action against Countrywide, several of its affiliates, MLPF&S and certain former officers of these in California Superior Court, Los Angeles County, entitled Luther v. Countrywide Financial Corporation, et al. (the Luther Action). The Luther Plaintiffs? complaint asserts certain MBS Claims in connection with MBS issued by subsidiaries of Countrywide in 429 offerings between 2005 and 2007.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Countrywide Financial Corporation,,affiliates,"On September 8, 2011, the court denied defendants? motions to dismiss the state law claims. Luther Litigation and Related Actions On November 14, 2007, David H. Luther and various pension funds (collectively, the Luther Plaintiffs) commenced a putative class action against Countrywide, several of its affiliates, MLPF&S and certain former officers of these in California Superior Court, Los Angeles County, entitled Luther v. Countrywide Financial Corporation, et al. (the Luther Action). The Luther Plaintiffs? complaint asserts certain MBS Claims in connection with MBS issued by subsidiaries of Countrywide in 429 offerings between 2005 and 2007.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,"TMST, Inc.",,trustee,"Bank of America, Merrill Lynch and Countrywide may also be subject to contractual indemnification obligations in the MBS matters discussed above. Mortgage Repurchase Litigation TMST, Inc. Litigation On April 29, 2011, the Chapter 11 bankruptcy trustee for TMST, Inc. (formerly known as Thornburg Mortgage, Inc.) and for certain affiliated entities (collectively, Thornburg), along with Zuni Investors, LLC (ZI), filed an adversary proceeding in the U.S. Bankruptcy Court for the District of Maryland entitled In Re TMST, Inc., f/k/a Thornburg Mortgage, Inc. against CHL and the Corporation. Plaintiffs filed an amended complaint on July 29, 2011, in which they allege, among other things, that CHL sold residential mortgage loans to Thornburg pursuant to two agreements, and that CHL allegedly breached certain representations and warranties contained in those agreements concerning property appraisals, prudent and customary loan origination practices, accuracy of mortgage loan schedules and occupancy status.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,"Thornburg Mortgage, Inc.)",,trustee,"Bank of America, Merrill Lynch and Countrywide may also be subject to contractual indemnification obligations in the MBS matters discussed above. Mortgage Repurchase Litigation TMST, Inc. Litigation On April 29, 2011, the Chapter 11 bankruptcy trustee for TMST, Inc. (formerly known as Thornburg Mortgage, Inc.) and for certain affiliated entities (collectively, Thornburg), along with Zuni Investors, LLC (ZI), filed an adversary proceeding in the U.S. Bankruptcy Court for the District of Maryland entitled In Re TMST, Inc., f/k/a Thornburg Mortgage, Inc. against CHL and the Corporation. Plaintiffs filed an amended complaint on July 29, 2011, in which they allege, among other things, that CHL sold residential mortgage loans to Thornburg pursuant to two agreements, and that CHL allegedly breached certain representations and warranties contained in those agreements concerning property appraisals, prudent and customary loan origination practices, accuracy of mortgage loan schedules and occupancy status.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,"U.S. Bank, National Association",,trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,U.S. Bank,,trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,Mortgage Loan Trust 2005-10,,trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,New York,,trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,New York County,,trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,U.S. Bank National Association,,Trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
10-K,BANK OF AMERICA CORP,70858,2012-FY,2/28/2013,"Mortgage Loan Trust, Series 2005-10",,Trustee,"The motion is tentatively scheduled to be heard on March 20, 2013. U.S. Bank Litigation On August 29, 2011, U.S. Bank, National Association (U.S. Bank), as trustee for the HarborView Mortgage Loan Trust 2005-10 (the Trust), a mortgage pool backed by loans originated by CHL, filed a complaint in New York Supreme Court, New York County, in a case entitled U.S. Bank National Association, as Trustee for HarborView Mortgage Loan Trust, Series 2005-10 v. Countrywide Home Loans, Inc. (dba Bank of America Home Loans), Bank of America Corporation, Countrywide Financial Corporation, Bank of America, N.A., and NB Holdings Corporation. U.S. Bank asserts that, as a result of alleged misrepresentations by CHL in connection with its sale of the loans, defendants must repurchase all the loans in the pool, or in the alternative that it must repurchase a subset of those loans as to which U.S. Bank alleges that defendants have refused specific repurchase demands.",,,Highly relevant,
